"whiskey_id","category_id","name","score","price_usd","sale_volume","percent_abv"
5077,49,"Duncan Taylor Octave (distilled at Glen Grant) 1995 47.7%",85,151,"750",47.7
5078,49,"Douglas Laing Old Particular (distilled at Dalmore) 17 year old cask #0080 54.8%",85,152,"750",54.8
5079,49,"Pittyvaich 1989 25 year old (Diageo Special Release 2015) 49.9%",85,400,"750",49.9
5080,49,"Tomintoul With A Peaty Tang 40%",85,50,"750",40
5081,49,"Longrow 14 year old 46%",85,130,"750",46
5082,49,"Glen Deveron 20 year old 40%",85,152,"750",40
5083,49,"Glen Scotia Distillery Edition 56.9%",85,119,"750",56.9
5084,49,"Aultmore 12 year old 55%",85,53,"750",55
5085,49,"Bowmore 9 year old 40%",85,37,"750",40
5086,49,"Douglas Laing Provenance (distilled at Dailuaine) 10 year old 46%",85,66,"750",46
5087,49,"Cadenhead’s (distilled at Bunnahabhain) 2005 57.2%",85,110,"750",57.2
5088,49,"The Exclusive Malts (distilled at Auchroisk) 11 year old 2003 (cask #9) 56.4%",85,110,"750",56.4
5089,49,"Clynelish Distillers Edition 1992 46%",85,134,"750",46
5090,49,"Lagavulin 12 year old (Diageo Special Release 2015) 56.8%",85,135,"750",56.8
5091,49,"The Glenrothes 1998 vintage 43%",85,55,"750",43
5092,49,"Glen Garioch 1994 Vintage 53.9%",85,120,"750",53.9
5093,49,"Duncan Taylor (distilled at Bunnahabhain) 1997 vintage 12 year old 46%",85,88,"750",46
5094,49,"Glenturret 10 year old 40%",85,49,"750",40
5095,49,"Wemyss Malts ‘Rum ‘n’ Raisin’ Single Cask 46%",85,133,"750",46
5096,49,"Tullibardine Sherry Wood Finish 1993 vintage 46%",85,89,"750",46
5097,49,"Balblair 1991 43%",85,130,"750",43
5098,49,"Glengoyne 10 year old 40%",85,40,"750",40
5099,49,"Tullibardine 1988 vintage 46%",85,99,"750",46
5100,49,"Cadenhead’s (distilled at	 Auchroisk) 12 year old 59.3%",85,92,"750",59.3
5101,49,"Douglas Laing (distilled at Glenturret) 18 year old 50%",85,124,"750",50
5102,49,"Auchentoshan Blood Oak 46%",85,100,"750",46
5103,49,"Octomore Islay Barley 2009 64%",85,239,"750",64
5104,49,"Cù Bòcan 2005 Vintage 50%",85,65,"750",50
5105,49,"Balblair 2004 Sherry Matured 46%",85,83,"750",46
5106,49,"Tullibardine The Murray (2004 Vintage) 56.1%",85,75,"750",56.1
5107,49,"Bladnoch 9 year old 46%",85,63,"750",46
5108,49,"Auchentoshan Valinch 2012 57.2%",85,60,"750",57.2
5109,49,"Edradour Ballechin 10 year old 46%",85,70,"750",46
5110,49,"Auchentoshan Springwood 40%",85,53,"750",40
5111,49,"Edradour The Fairy Flag 15 year old 46%",85,99,"750",46
5112,49,"Littlemill 25 year old Private Cellar Edition 50.4%",85,3000,"750",50.4
5113,49,"The Glenrothes 1992 Vintage 43% ABV",85,55,"750",43
5114,49,"Glenrothes 20 year old 1984 Vintage 43%",85,83,"750",43
5115,49,"Wemyss Malts Toffee Tuile (distilled at Aberfeldy) 1999 46%",85,129,"750",46
5116,49,"Oban 1999 Montilla Fino Finish Distillers Edition 43%",85,110,"750",43
5117,49,"Cù Bòcan Limited Edition Virgin Oak 46%",85,73,"750",46
5118,49,"Glen Garioch Single Cask #990 1998 56.1%",85,115,"750",56.1
5119,49,"Glenrothes 10 year old 40%",85,45,"750",40
5120,49,"Old Pulteney 35 year old 42.5%",85,815,"750",42.5
5121,49,"Wemyss Malts Melon Vine 1994 (distilled at Aberfeldy) 46%",85,143,"750",46
5122,49,"Cuatro Series Oloroso 46%",85,50,"750",46
5123,49,"Tomatin Cù Bòcan 46%",85,70,"750",46
5124,49,"Glenkinchie 2000 Amontillado Finish Distillers Edition 43%",85,92,"750",43
5125,49,"Oban Distiller's Edition 1992 vintage 43%",85,80,"750",43
5126,49,"Glen Garioch Virgin Oak 48%",85,120,"750",48
5127,49,"The Balvenie Peated Cask 17 year old 43%",85,130,"750",43
5128,49,"Ainsley Brae Oak Cask Matured Highland 40%",85,28,"750",40
5129,49,"Ainsley Brae Sherry Cask Finished Highland 40%",85,30,"750",40
5130,49,"Grangestone Sherry Cask Finish Highland 40%",85,29,"750",40
5131,49,"Highland Queen Majesty 15 year old 46%",85,50,"750",46
5132,49,"Trader Joe’s Bourbon Cask Finish Highland 40%",85,20,"750",40
5133,49,"That Boutique-y Whisky Company (distilled at Auchentoshan) Batch 2 46.6%",85,101,"750",46.6
5134,49,"Littlemill 21 year old Second Release 47%",85,207,"750",47
5135,49,"Gordon & MacPhail Single Cask #12274 (distilled at Ardmore) 1990 Vintage 56.4% ABV",85,65,"750",56.4
5136,49,"Auchentoshan 37 year old 1966 Vintage 48.1%",85,150,"750",48.1
5137,49,"Duncan Taylor NC2 (distilled at Imperial) 1997 13 year old",85,60,"750",40
5138,49,"Arran Single Sherry Cask (Cask 69) 1998 Vintage 56.6%",85,80,"750",56.6
5139,49,"Glenfarclas 27 year old 1981 Vintage (Cask #128) 53.4%",85,200,"750",53.4
5140,49,"Scapa 16 year old 40%",85,75,"750",40
5141,49,"Tullibardine Aged Oak Edition 46%",85,45,"750",46
5142,49,"The Macallan Masters of Photography 1996 (Release 3 Cask #10019) 55.5%",85,2750,"750",55.5
5143,49,"BenRiach Maderensis Fumosis (Madeira Wood Finish) 13 year old 46%",85,88,"750",46
5144,49,"Cardhu 12 year old 45%",85,45,"750",45
5145,49,"Signatory 13 year old (distilled at Laphroaig) 1993 vintage 53.2%",85,60,"750",53.2
5146,49,"Glenlivet 12 year old 40%",85,33,"750",40
5147,49,"Auchentoshan Valinch 57.5%",85,60,"750",57.5
5148,49,"The Macallan Select Oak 40%",85,60,"750",40
5149,49,"Glen Garioch Vintage 1997 56.7%",85,78,"750",56.7
5150,49,"Wemyss Malts (distilled at Clynelish) “A Day at the Coast” 14 year old 46%",85,105,"750",46
5151,49,"Montgomerie's Single Cask #910 (distilled at Benrinnes) 1989 Vintage 59.1% ABV",85,65,"750",59.1
5152,49,"Wemyss Malts Fruit Bonbons (distilled at Glen Garioch) 1989 66%",85,137,"750",66
5153,49,"Mackillop’s Choice (distilled at Mortlach) 1989 vintage 21 year old 46%",85,80,"750",46
5154,49,"Douglas Laing Director’s Cut (distilled at Teaninich) 1982 47.8%",85,297,"750",47.8
5155,49,"Benromach 22 year old Port Wood Finish 45%",85,150,"750",45
5156,49,"Kilchoman (Summer 2010 Release) 46%",85,70,"750",46
5157,49,"Tullibardine 25 year old 43%",85,250,"750",43
5158,49,"Glen Scotia Double Cask 46%",85,40,"750",46
5159,49,"Duncan Taylor (distilled at Longmorn) 29 year old 1973 vintage 47.6%",85,160,"750",47.6
5160,49,"The Dalmore 1980 31 year old 52.1%",85,6400,"750",52.1
5161,49,"Mackillop's Choice (distilled at Longmorn) 1966 43%",85,150,"750",43
5162,49,"Douglas Laing Old Malt Cask (distilled at Rosebank) 21 year old 50%",85,212,"750",50
5163,49,"Creative Whisky Co. Exclusive Malts (distilled at Littlemill) 24 year old 49.8%",85,165,"750",49.8
5164,49,"Bowmore 1999 vintage PX Hand-Bottled  56.1%",85,130,"750",56.1
5165,49,"Kilchoman Loch Gorm 2016 (distilled 2010) 46%",85,100,"750",46
5166,49,"Glenglassaugh Revival 46%",85,55,"750",46
5167,49,"Duncan Taylor (distilled at Aultmore) 6 year old 53.2%",85,85,"750",53.2
5168,49,"The Balvenie DCS Compendium 1st Chapter 1985 30 year old (Cask #612) 54.1%",85,1872,"750",54.1
5169,49,"Glenfarclas 105 60%",85,80,"750",60
5170,49,"Adelphi (distilled at Bunnahabhain) 1989 25 year old 45%",85,265,"750",45
5171,49,"Edradour 9 year old 2006 Barolo Cask Matured (Batch 5) 46%",85,65,"750",46
5172,49,"Kininvie 23 year old (Batch 3) 42.6%",85,173,"750",42.6
5173,49,"Gordon & MacPhail Connoisseurs Choice 1997 (distilled at Tomatin) 46%",85,92,"750",46
5174,49,"Bowmore 37 year old 1968 vintage 43.4%",85,1000,"750",43.4
5175,49,"Mackillop's Choice 1974 (distilled at Macallan) 43%",85,125,"750",43
5176,49,"Lagavulin 37 year old 51%",85,3000,"750",51
5177,49,"Bowmore 1964 Vintage Bourbon Cask 43%",85,1500,"750",43
5243,49,"Mackillop’s Choice (distilled at Tormore) 1988 55.6%",84,183,"750",55.6
5178,49,"Montgomerie's 13 year old 1989 Vintage (distilled at Macallan) 46%",85,45,"750",46
5179,49,"Whisky Galore 16 year old 1987 Vintage (distilled at Bowmore) 46%",85,74,"750",46
5180,49,"Laphroaig 15 year old 43%",85,80,"750",43
5181,49,"Port Askaig 25 year old 45.8%",85,122,"750",45.8
5182,49,"Gordon & MacPhail (distilled at Brora) 24 year old 1982 vintage 43%",85,250,"750",43
5183,49,"Ledaig 18 year old 46.3%",85,115,"750",46.3
5184,49,"Noss Head 46%",85,67,"750",46
5185,49,"Glenglassaugh Torfa 40%",85,67,"750",40
5186,49,"Balblair 1999 (2nd release) 46%",85,90,"750",46
5187,49,"Glenturret 26 year old 1986 (Hunter Laing/The Glenturret) 46.8%",85,505,"750",46.8
5188,49,"Glen Garioch 1797 Founder’s Reserve 48%",85,46,"750",48
5189,49,"Gordon & MacPhail 8 year old (distilled at Pulteney) 40%",85,45,"750",40
5190,49,"Bruichladdich WMD II 46%",84,75,"750",46
5191,49,"Bruichladdich Links 14 year old 46%",84,75,"750",46
5192,49,"The Balvenie Single Barrel Sherry Cask 15 year old 47.8%",84,100,"750",47.8
5193,49,"Bruichladdich Full Strength 1989 vintage 13 years old 57.1%",84,90,"750",57.1
5194,49,"Douglas Laing Old Particular (distilled at Craigellachie) 18 year old 48.4%",84,123,"750",48.4
5195,49,"Gordon & MacPhail Single Cask #1961 (distilled at Bruichladdich) 1989 Vintage 57.9% ABV",84,65,"750",57.9
5196,49,"Douglas Laing Old Particular 1996 (distilled at Highland Park) 48.4%",84,151,"750",48.4
5197,49,"Gordon & MacPhail (distilled at Rosebank) 1989 Vintage 10 year old 40%",84,50,"750",40
5198,49,"Glen Scotia Double Cask 46%",84,58,"750",46
5199,49,"Murray McDavid (distilled at Rosebank) 1992 10 year old 46%",84,150,"750",46
5200,49,"Benromach 12 year old Origins (Batch 2) 50%",84,80,"750",50
5201,49,"Glenfiddich Age of Discovery 19 year old 40%",84,123,"750",40
5202,49,"Port Ellen 32 year old 52.5%",84,952,"750",52.5
5203,49,"Glenmorangie Dornoch Limited Edition 43%",84,92,"750",43
5204,49,"Glenmorangie Taghta 46%",84,99,"750",46
5205,49,"Wemyss Malts Cayenne Cocoa Bean 1997 (distilled at Clynelish) 46%",84,104,"750",46
5206,49,"Douglas Laing Old Particular (distilled at Deanston Cask 10426) 1994 51.7%",84,133,"750",51.7
5207,49,"Cardhu 18 year old 40%",84,101,"750",40
5208,49,"Edradour Port Cask 6th Release cask #383 46%",84,90,"750",46
5209,49,"Glen Ord Milroy’s of Soho Single Cask 1999 46%",84,74,"750",46
5210,49,"Springbank 10 year old 46%",84,68,"750",46
5211,49,"Tullibardine 1988 46%",84,75,"750",46
5212,49,"Wemyss Malts ‘Caribbean Fruits’ 46%",84,127,"750",46
5213,49,"Arran Machrie Moor Cask Strength (Batch 1) 58.4%",84,78,"750",58.4
5214,49,"Murray McDavid (distilled at Strathisla) 1976 46%",84,150,"750",46
5215,49,"Balblair 2002 46%",84,63,"750",46
5216,49,"Gordon & MacPhail (distilled at Strathisla) Cask #8510 25 year old 48.7%",84,185,"750",48.7
5217,49,"Balblair 1996 46%",84,80,"750",46
5218,49,"Edradour 'Ballechin (#4)' 46%",84,100,"750",46
5219,49,"Talisker 175th Anniversary bottling 45.8%",84,100,"750",45.8
5220,49,"Single Malts of Scotland (distilled at Tormore) 1988 64.2%",84,150,"750",64.2
5221,49,"Tomatin Legacy 43%",84,40,"750",43
5222,49,"Dalwhinnie Distillers Edition 1990 vintage 43%",84,65,"750",43
5223,49,"Cask & Thistle (distilled at Glen Grant) 15 year old 1988 vintage 46%",84,50,"750",46
5224,49,"Scott's Selection (distilled at Glen Grant) 26 year old 1977 Vintage 53.5%",84,145,"750",53.5
5225,49,"Murray McDavid 9 year old 1997 vintage (distilled at Macallan) 46%",84,70,"750",46
5226,49,"GlenDronach 18 year old 46%",84,136,"750",46
5227,49,"Tomintoul 14 year old 46%",84,54,"750",46
5228,49,"Glenkinchie Distillers Edition 1991 vintage 43%",84,65,"750",43
5229,49,"Gordon & MacPhail (distilled at Ledaig) cask #2 1994 vintage 12 year old 46%",84,65,"750",46
5230,49,"Auchentoshan 12 year old 40%",84,48,"750",40
5231,49,"Glenkinchie Distillers Edition 1996 43%",84,70,"750",43
5232,49,"Laphroaig Cairdeas 50.5%",84,60,"750",50.5
5233,49,"Benrinnes 21 year old (Diageo Special Release 2014) 56.9%",84,400,"750",56.9
5234,49,"Strathmill 25 year old (Diageo Special Release 2014) 52.4%",84,475,"750",52.4
5235,49,"Kilchoman Sanaig 46%",84,75,"750",46
5236,49,"Hazelburn 8 year old 46%",84,70,"750",46
5237,49,"Oban Distillers Edition 1996 43%",84,77,"750",43
5238,49,"Port Charlotte 2007 CC:01 57.8%",84,98,"750",57.8
5239,49,"BenRiach Peated Quarter Casks 46%",84,81,"750",46
5240,49,"Benromach Hermitage 2007 45%",84,53,"750",45
5241,49,"Glenfiddich IPA Experiment 43%",84,70,"750",43
5242,49,"Elements of Islay Br4 (distilled at Bruichladdich) 54.7%",84,85,"750",54.7
5244,49,"Tomatin Cabernet Sauvignon 2002 46%",84,87,"750",46
5245,49,"Tomatin Caribbean Rum 2007 46%",84,50,"750",46
5246,49,"Cadenhead’s (distilled at Caol Ila) 1984 50.7%",84,400,"750",50.7
5247,49,"Balblair 1989 43%",84,94,"750",43
5248,49,"The Glenrothes Alba Reserve 40%",84,60,"750",40
5249,49,"Glengoyne 1996 Vintage 43%",84,68,"750",43
5250,49,"Duncan Taylor (distilled at Blair Athol) 22 year old 1989 50.5%",84,125,"750",50.5
5251,49,"Tobermory 15 year old 46.3%",84,110,"750",46.3
5252,49,"Cadenhead’s (distilled at Braes of Glenlivet) 16 year old 56.9%",84,100,"750",56.9
5253,49,"Glenglassaugh Evolution 57.2%",84,78,"750",57.2
5254,49,"	Bruichladdich 'Rocks' 46%",84,50,"750",46
5255,49,"Kilchoman Single Cask Release Cask #370 (distilled 2008 bottled 2014) 59.8%",84,95,"750",59.8
5256,49,"Douglas Laing Provenance (distilled at Caol Ila) 6 year old 46%",84,73,"750",46
5257,49,"Hepburn’s Choice (distilled at Blair Athol) 12 year old 46%",84,56,"750",46
5258,49,"Tullibardine Custodians’ Release 1970 40.5%",84,1900,"750",40.5
5259,49,"Duncan Taylor (distilled at Auchentoshan) 13 year old 1998 46%",84,66,"750",46
5260,49,"Dalwhinnie Winter’s Gold 43%",84,58,"750",43
5261,49,"Wolfburn The Kylver Series 46%",84,81,"750",46
5262,49,"MacPhail’s Collection (distilled at Glenturret) 2000 43%",84,60,"750",43
5263,49,"Tomatin Contrasting Casks Bourbon Matured 46%",84,152,"750",46
5264,49,"Glenrothes Select Reserve 40%",84,45,"750",40
5265,49,"Gordon & MacPhail (distilled at Glentauchers) 14 year old 43%",84,65,"750",43
5266,49,"Tomatin 12 year old French Oak Finish 46%",84,40,"750",46
5267,49,"Bruichladdich Octomore 6.1 5 year old 57%",84,161,"750",57
5268,49,"Tomatin 57.2%",84,81,"750",57.2
5269,49,"Duncan Taylor 'Rarest of the Rare' (distilled at Glenury Royal) Cask #3049 20 year old 1984 vintage 43.5%",84,180,"750",43.5
5270,49,"Talisker Skye 45.8%",84,48,"750",45.8
5271,49,"Cuatro Series Fino 46%",84,50,"750",46
5272,49,"Wemyss Malts Spiced Chocolate Cup (distilled at Clynelish) 1997 46%",84,108,"750",46
5273,49,"Highland Park Dark Origins 46.8%",84,110,"750",46.8
5274,49,"Cadenhead Authentic Collection 28 year old (distilled at Highland Park) 48.3%",84,191,"750",48.3
5275,49,"Trader Joe’s 8 year old Speyside 40%",84,20,"750",40
5276,49,"Tomatin 30 year old 46%",84,220,"750",46
5277,49,"Auchentoshan Virgin Oak 46%",84,70,"750",46
5278,49,"Highland Park 1986 vintage 19 year old  (Cask #2498) 53.8%",84,120,"750",53.8
5279,49,"Cadenhead’s (distilled at Littlemill) 36 year old 40.2%",84,282,"750",40.2
5280,49,"Gordon & MacPhail (distilled at Glenburgie) 1990 21 year old 43%",84,130,"750",43
5281,49,"That Boutique-y Whisky Company (distilled at Glentauchers) 17 year old 48.8%",84,76,"750",48.8
5282,49,"Balblair 16 year old 40%",84,50,"750",40
5283,49,"Lagavulin 12 year old (Diageo Special Releases 2003) 57.8%",84,500,"750",57.8
5284,49,"Single Malts of Scotland (distilled at Cragganmore) 1985 vintage 22 year old 56.7%",84,100,"750",56.7
5285,49,"Ardbeg Auriverdes 49.9%",84,100,"750",49.9
5286,49,"Auchentoshan 1999 Bordeaux Cask Matured 58%",84,70,"750",58
5287,49,"Bruichladdich Islay Barley 5 year old 50%",84,60,"750",50
5288,49,"Arran 12 year old Cask Strength 53.6%",84,70,"750",53.6
5289,49,"Adelphi (distilled at Longmorn) 1985 49.2%",84,320,"750",49.2
5290,49,"Master of Malt Darkness! Benrinnes 15 year old Oloroso Cask Finish 52.9%",84,101,"750",52.9
5291,49,"BenRiach Herodotus 12 year old 46%",84,85,"750",46
5292,49,"Highland Park Einar 40%",84,68,"750",40
5293,49,"Single Malts of Scotland (distilled at Glen Grant) 1992 57.8%",84,127,"750",57.8
5294,49,"Benriach 12 year old 1994 vintage 59.5%",84,54,"750",59.5
5295,49,"Glen Grant 12 year old 43%",84,56,"750",43
5296,49,"Benromach 25 year old 43%",84,125,"750",43
5297,49,"Stronachie 12 year old 43%",84,50,"750",43
5298,49,"Tullibardine 500 Sherry 43%",84,70,"750",43
5299,49,"Gordon & MacPhail (distilled at Longmorn) 30 year old 40%",84,140,"750",40
5300,49,"Douglas Laing Old & Rare (distilled at Littlemill) 20 year old 51.5%",84,246,"750",51.5
5301,49,"Cadenhead's (distilled at Blair Athol) 1989 58.1%",84,90,"750",58.1
5302,49,"Bunnahabhain Amontillado 16 year old 54%",84,325,"750",54
5303,49,"Bowmore 2016 vintage Fèis Ìle 54.9%",84,71,"750",54.9
5304,49,"Glenfarclas Family Casks 1983 (Cask #31) 46.1%",84,724,"750",46.1
5305,49,"Cadenhead’s (distilled at Glentauchers) 1989 55.2%",84,275,"750",55.2
5306,49,"The Dalmore Gran Reserva 40%",84,65,"750",40
5307,49,"The Balvenie DCS Compendium 1st Chapter 1997 17 year old (Cask #5365) 60.7%",84,1008,"750",60.7
5308,49,"Aberlour A’Bunadh (Batch #50) 59.6%",84,80,"750",59.6
5309,49,"Ci6 Elements of Islay (distilled at Caol Ila) 61.2%",84,101,"750",61.2
5310,49,"Douglas Laing Single Minded Speyside 24 year old 46%",84,125,"750",46
5311,49,"Duncan Taylor (distilled at Glenallachie) 6 year old 52.8%",84,84,"750",52.8
5312,49,"Edradour Ballechin Sauternes Cask Matured 46%",84,135,"750",46
5313,49,"Glenglassaugh Octaves Classic 44%",84,72,"750",44
5314,49,"Mackillop's Choice 14 year old 1989 vintage (distilled at Macallan) 58.2%",84,75,"750",58.2
5315,49,"Wemyss Malts Banquet of Fruits 1994 (distilled at Aberfeldy) 46%",84,131,"750",46
5316,49,"Hazelburn 47.4%",84,95,"750",47.4
5317,49,"Caol Ila 58.4%",84,153,"750",58.4
5318,49,"Blair Athol 55.8%",84,100,"750",55.8
5319,49,"Bowmore The Devil’s Casks III 56.7%",84,274,"750",56.7
5320,49,"Hart Brothers 11 year old (distilled at Bowmore) 55.5%",84,78,"750",55.5
5321,49,"Laphroaig 15 year old 40%",84,80,"750",40
5322,49,"Gordon & MacPhail Connoisseurs Choice 1999 (Ledaig distilled at Tobermory) 46%",84,78,"750",46
5323,49,"Exclusive Malts 1993 (distilled at Glen Garioch) 52.4%",84,140,"750",52.4
5324,49,"Wemyss Malts Lead on Macduff! 2002 (distilled at Macduff) 46%",84,96,"750",46
5325,49,"Gordon & MacPhail (distilled at Arran) 2006 46%",84,45,"750",46
5326,49,"Aberfeldy 16 year old 40%",84,90,"750",40
5327,49,"Exclusive Malts 1991 (distilled at Glencadam) 50.4%",83,160,"750",50.4
5328,49,"Highland Park Ambassador's Choice 10 year old 46%",83,90,"750",46
5329,49,"Whisky Galore (distilled at Old Pulteney) 16 year old 1989 vintage 46%",83,70,"750",46
5330,49,"Kirkland Signature Highland 18 year old Sherry Cask Finish 40%",83,33,"750",40
5331,49,"Arran Machrie Moor 5th Edition 46%",83,62,"750",46
5332,49,"Inchmurrin 18 year old 46%",83,111,"750",46
5333,49,"BenRiach 35 year old 42.5%",83,690,"750",42.5
5334,49,"Bruichladdich 20 year old (3rd Edition) 46%",83,170,"750",46
5335,49,"Bruichladdich 20 year old (2nd Edition) 46%",83,170,"750",46
5336,49,"Signatory 11 year old 1999 vintage (distilled at Bowmore) 46%",83,55,"750",46
5337,49,"Blackadder 'Raw Cask' (distilled at Bruichladdich) Cask #841 1986 vintage 54.4%",83,180,"750",54.4
5338,49,"Gordon & MacPhail (distilled at Linkwood) 15 year old 43%",83,80,"750",43
5339,49,"The Whisky Exchange Elements of Islay Br2 (distilled at Bruichladdich) 49.3%",83,88,"750",49.3
5340,49,"Douglas Laing Old Particular (distilled at Bowmore) 18 year old 60.1%",83,168,"750",60.1
5341,49,"Glenfiddich Snow Phoenix 47.6%",83,90,"750",47.6
5342,49,"Gordon & MacPhail Private Collection: Glenlivet Decades 1991 54.4%",83,156,"750",54.4
5343,49,"Wemyss Malts Bench with a Sea View (distilled at Clynelish) 1997 46%",83,104,"750",46
5344,49,"Glen Garioch Wine Cask Matured 1998 48%",83,155,"750",48
5345,49,"Douglas Laing Old Particular (distilled at Dalmore) 1997 55.5%",83,119,"750",55.5
5346,49,"Glenrothes 2001 (bottled 2012) 43%",83,67,"750",43
5347,49,"Gordon & MacPhail (distilled at Caol Ila) cask #00/3454 15 year old 1991 vintage 46%",83,85,"750",46
5348,49,"Glenkeir Treasures (Ledaig distilled at Tobermory) 9 year old 40%",83,53,"750",40
5349,49,"Murray McDavid (distilled at Caperdonich) 1968 46%",83,150,"750",46
5350,49,"Signatory 'Un-chillfiltered' (distilled at Clynelish) 13 year old 1991 vintage 46%",83,45,"750",46
5351,49,"Single Malts of Scotland (distilled at Longmorn) 1990 48.1%",83,121,"750",48.1
5352,49,"Deanston 30 year old 46.7%",83,265,"750",46.7
5353,49,"Tullibardine 1993 Vintage 40%",83,55,"750",40
5354,49,"Scott's Selection (distilled at Glen Elgin) 1980 Vintage 44.1%",83,140,"750",44.1
5355,49,"Smoking Ember 40%",83,40,"750",40
5356,49,"Duncan Taylor (distilled at Glen Grant) 1972 Vintage 31 year old 56.1% ABV",83,155,"750",56.1
